Selling Price,Brand,Model,Trim / Edition,Year of Manufacture,Condition,Transmission,Body type,Fuel type,Engine capacity,Mileage
6485000.0,Toyota,Pixis,Joy G Grade,2018,Used,Automatic,Hatchback,Petrol,650.0,76000.0
1990000.0,Nissan,Dutsun,Double Cab,1985,Used,Manual,SUV / 4x4,Diesel,2300.0,385000.0
18900000.0,Audi,A4,Highest Spec,2018,Used,Automatic,Saloon,Petrol,1400.0,49000.0
3590000.0,Micro,Panda,,2015,Used,Manual,Hatchback,Petrol,998.0,34898.0
5975000.0,Hyundai,Grand i10,2016,2016,Used,Tiptronic,Hatchback,Petrol,1000.0,24000.0
13500000.0,Honda,Civic,ExTech Pack,2018,Used,Automatic,Saloon,Petrol,1000.0,40600.0
55500000.0,Toyota,Land Cruiser Prado,TX LIMITED ,2023,Used,Automatic,SUV / 4x4,Petrol,2780.0,7000.0
3650000.0,Suzuki,Alto,Suzuki,2015,Used,Manual,,Petrol,800.0,139000.0
3150000.0,Toyota,Corolla,1996,1996,Used,Automatic,Hatchback,Petrol,1330.0,196000.0
28000000.0,BMW,530e,M Sport,2017,Used,Automatic,Saloon,Petrol,2000.0,64500.0
9550000.0,Toyota,Prius,G Sola Sunroof,2010,Used,Automatic,Hatchback,Hybrid,1798.0,184500.0
5200000.0,Suzuki,Alto,Japan,2016,Used,Automatic,Hatchback,Petrol,660.0,105000.0
5650000.0,Toyota,Vitz,,2008,Used,Automatic,Hatchback,Petrol,990.0,170000.0
6150000.0,Micro,Kyron,,2008,Used,Automatic,SUV / 4x4,Diesel,1998.0,235000.0
9750000.0,Mercedes Benz,C180,Avantgarde,2010,Used,Tiptronic,Saloon,Petrol,1600.0,138000.0
8550000.0,Toyota,Aqua,Aqua,2015,Used,Automatic,Hatchback,Hybrid,1500.0,150000.0
5975000.0,Micro,Korondo,,2012,Used,Automatic,Hatchback,Diesel,2000.0,176241.0
5150000.0,Nissan,Leaf,2013,2013,Used,Automatic,Hatchback,Electric,1800.0,57150.0
16500000.0,Honda,Civic,FK7 1500cc,2017,Used,Automatic,,Petrol,1500.0,135000.0
16500000.0,BMW,318i,,2018,Used,Automatic,,Petrol,1490.0,150000.0
7300000.0,Honda,Fit,Gp1,2013,Used,Automatic,Station wagon,Hybrid,1300.0,57450.0
10700000.0,Nissan,Qashqai,Tekna,2018,Used,Automatic,SUV / 4x4,Petrol,1200.0,61500.0
17000000.0,Land Rover,Range Rover Evoque,HSE Line,2013,Used,Automatic,SUV / 4x4,Diesel,2200.0,72000.0
35000000.0,Porsche,Panamera,S hybrid,2014,Used,Tiptronic,Saloon,Hybrid,3000.0,74000.0
14500000.0,Volkswagen,Tiguan,2018,2018,Used,Automatic,SUV / 4x4,Petrol,1399.0,78000.0
5150000.0,Toyota,Vitz,KSP 90,2009,Used,Automatic,,Petrol,1000.0,120000.0
15500000.0,Toyota,Voxy,,2014,Used,Automatic,MPV,Hybrid,1800.0,164000.0
15250000.0,Mercedes Benz,E200,,2011,Used,Automatic,Saloon,Petrol,1800.0,98000.0
9000000.0,Suzuki,Vitara,,2013,Used,Automatic,SUV / 4x4,Petrol,2000.0,85000.0
10800000.0,Toyota,Prius,2014,2014,Used,Automatic,Hatchback,Hybrid,1800.0,144000.0
7000000.0,Honda,Fit,GP5 (Pure Petrol),2014,Used,Automatic,Hatchback,Petrol,1300.0,86000.0
4600000.0,Suzuki,Celerio,,2015,Used,Automatic,Hatchback,Petrol,1000.0,167500.0
4500000.0,Austin,Mini Cooper,,1960,Used,Tiptronic,Hatchback,Petrol,1300.0,55000.0
950000.0,Nissan,Qashqai,326G,2017,Used,Automatic,SUV / 4x4,Petrol,1200.0,236000.0
4475000.0,Nissan,Sunny,,2007,Used,Manual,Saloon,Petrol,1300.0,112800.0
6750000.0,Honda,Civic,FD4,2010,Used,Automatic,Saloon,Petrol,1500.0,194000.0
1070000.0,Nissan,Sunny,B211,1976,Used,Manual,Saloon,Petrol,1200.0,45000.0
685000.0,Mitsubishi,Lancer,L Light,1973,Used,Manual,Saloon,Petrol,1200.0,57700.0
2250000.0,Nissan,Sunny,,1989,Used,Manual,Saloon,Diesel,1680.0,220000.0
8500000.0,Toyota,Vitz,,2018,Used,Automatic,Hatchback,Petrol,990.0,78982.0
38500000.0,Land Rover,Range Rover Sport,HSE,2019,Used,Tiptronic,SUV / 4x4,Diesel,2000.0,69000.0
14000000.0,Mitsubishi,Montero,Sport,2011,Used,Tiptronic,SUV / 4x4,Diesel,2500.0,327000.0
42500000.0,Mercedes Benz,S400,LWB DESIGNO EDITION,2014,Used,Tiptronic,Saloon,Petrol,3500.0,40000.0
13990000.0,Audi,A3,S Line RS,2018,Used,Automatic,Saloon,Petrol,1000.0,115500.0
8200000.0,Honda,Fit,2015,2015,Used,Tiptronic,Hatchback,Hybrid,1500.0,15083.0
29900000.0,Audi,Q7,TFSI QUATTRO,2018,Used,Tiptronic,Station wagon,Petrol,2000.0,71000.0
11100000.0,Toyota,Axio,Toyota Axio WXB 2017,2017,Used,Automatic,Saloon,Hybrid,1500.0,179000.0
1760000.0,Nissan,Sunny,,1986,Used,Manual,Saloon,Petrol,1488.0,75000.0
32500000.0,Porsche,Macan,HIGH SPEC ,2017,Used,Tiptronic,SUV / 4x4,Petrol,2000.0,55000.0
2050000.0,Nissan,Sunny,FB12 EX Saloon ,1988,Used,Manual,Saloon,Petrol,1500.0,200000.0
5600000.0,BMW,520i,e39,1996,Used,Manual,Saloon,Petrol,2000.0,60000.0
18550000.0,Lexus,NX300H,LUXURY FULL SPEC,2015,Used,Tiptronic,SUV / 4x4,Petrol,2500.0,115000.0
16500000.0,Audi,A4,S-LINE ,2018,Used,Tiptronic,SUV / 4x4,Petrol,1400.0,67000.0
48000000.0,Toyota,Land Cruiser Sahara,V8 202 BRUNO CROSS,2015,Used,Tiptronic,SUV / 4x4,Petrol,2000.0,70000.0
75000000.0,Land Rover,Range Rover,AUTOBIOGRAPHY,2019,Used,Tiptronic,SUV / 4x4,Petrol,2000.0,15000.0
43500000.0,Land Rover,Range Rover Sport,HSE P400e MATT PAINT,2019,Used,Tiptronic,SUV / 4x4,Petrol,2000.0,44000.0
10500000.0,Honda,Grace,Honda Grace EX,2016,Used,Automatic,Saloon,Hybrid,1500.0,85400.0
12990000.0,Honda,City,Rs Vtec Turbo,2025,Used,Automatic,Saloon,Petrol,1000.0,2700.0
5290000.0,Suzuki,Swift,JAPAN,2005,Used,Automatic,Hatchback,Petrol,1320.0,172000.0
6995000.0,Perodua,Bezza,2020 Facelift,2020,Used,Automatic,Saloon,Petrol,1000.0,102000.0
7695000.0,Toyota,Aqua,,2014,Used,Automatic,,Hybrid,1500.0,141929.0
9200000.0,Hyundai,Tucson,Fully Loaded,2013,Used,Automatic,SUV / 4x4,Diesel,2000.0,82899.0
795000.0,Hyundai,Stellar,,1988,Used,Manual,,Petrol,1500.0,152996.0
5100000.0,Suzuki,Swift,,2004,Used,Automatic,Hatchback,Petrol,1300.0,93116.0
29500000.0,Audi,Q7,3000CC  V6 S-LINE,2017,Used,Tiptronic,SUV / 4x4,Petrol,3000.0,69000.0
4700000.0,Toyota,Carina,,1997,Used,Automatic,Saloon,Diesel,1970.0,220000.0
2850000.0,Suzuki,Alto,,2010,Used,Manual,,Petrol,800.0,200000.0
12050000.0,Toyota,Raize,Z Grade (Black Top),2024,Used,Automatic,SUV / 4x4,Petrol,1200.0,8600.0
24500000.0,Jaguar,F-Pace,2018,2018,Used,Automatic,SUV / 4x4,Petrol,2000.0,75000.0
6690000.0,Honda,N-Box,Custom Turbo,2017,Used,Automatic,Hatchback,Hybrid,650.0,69000.0
1150000.0,Toyota,Carina,AT150,1985,Used,Manual,Saloon,Petrol,1500.0,210000.0
16500000.0,Honda,CRV,2018,2018,Used,Automatic,SUV / 4x4,Petrol,1500.0,94000.0
7200000.0,Toyota,Vitz,,2016,Used,Automatic,Hatchback,Petrol,1000.0,66000.0
875000.0,Toyota,Carina,,1985,Used,Manual,,Petrol,1450.0,20000.0
5100000.0,Suzuki,Celerio,Suzuki Celerio VXI,2015,Used,Automatic,Hatchback,Petrol,1000.0,100450.0
1400000.0,Toyota,Corona,Toyota,1987,Used,Manual,Saloon,Petrol,1452.0,40000.0
10800000.0,Kia,Sorento,2011,2011,Used,Automatic,SUV / 4x4,Diesel,2200.0,223500.0
11000000.0,Toyota,Axio,G Grade,2016,Used,Automatic,Saloon,Petrol,1500.0,164000.0
27800000.0,Toyota,Fortuner,3.0L 1KD,2016,Used,Automatic,SUV / 4x4,Diesel,3000.0,101000.0
7300000.0,Toyota,Tank,Toyota Tank 2018,2018,Used,Automatic,,Petrol,1000.0,69500.0
11600000.0,Toyota,Axio,G Grade,2017,Used,Automatic,Saloon,Hybrid,1500.0,115500.0
13000000.0,Toyota,Axio,WXB,2019,Used,Automatic,Saloon,Hybrid,1500.0,74500.0
24900000.0,Toyota,Land Cruiser Prado,TX 150,2010,Used,Automatic,SUV / 4x4,Petrol,2700.0,173000.0
13350000.0,Hyundai,Santa Fe,2015,2015,Used,Tiptronic,SUV / 4x4,Petrol,2400.0,67000.0
3250000.0,Peugeot,Other Model,504,1973,Used,Manual,Saloon,Petrol,2000.0,139000.0
8800000.0,Toyota,Axio,,2015,Used,Automatic,Saloon,Hybrid,1490.0,172439.0
2400000.0,Hyundai,Other Model,Spectra,2001,Used,Manual,Saloon,Petrol,1600.0,94345.0
5500000.0,Mahindra,KUV 100,,2021,Used,Manual,Hatchback,Petrol,1200.0,15000.0
2450000.0,Suzuki,Maruti,800,2012,Used,Manual,Hatchback,Petrol,800.0,50000.0
4500000.0,Peugeot,Other Model,207,2007,Used,Automatic,Hatchback,Petrol,1490.0,131000.0
11500000.0,Nissan,X-Trail,Sports Edition,2016,Used,Automatic,SUV / 4x4,Hybrid,2000.0,128230.0
6500000.0,Kia,Sportage,,2011,Used,Tiptronic,SUV / 4x4,Petrol,2200.0,280664.0
900000.0,Toyota,Carina,,1987,Used,Manual,Saloon,Petrol,1450.0,319200.0
2650000.0,Hyundai,Accent,,2003,Used,Manual,Saloon,Petrol,1341.0,150000.0
6470000.0,Honda,Fit,GP1,2013,Used,Automatic,Hatchback,Hybrid,1300.0,161000.0
7800000.0,Toyota,Aqua,,2014,Used,Automatic,Hatchback,Petrol,1490.0,156200.0
5000000.0,Kia,Rio,,2015,Used,Tiptronic,Saloon,Petrol,1400.0,195680.0
9349000.0,Suzuki,S-Cross,,2018,Used,Automatic,,Petrol,1000.0,43000.0
5000000.0,Kia,Rio,,2015,Used,Tiptronic,Saloon,Petrol,1400.0,152727.0
14990000.0,Audi,A3,S LINE ,2019,Used,Automatic,Saloon,Petrol,1000.0,61500.0
6695000.0,Mitsubishi,Lancer,CS1,2007,Used,Manual,Saloon,Petrol,1300.0,145380.0
1800000.0,Morris,Minor,,1960,Used,Manual,Saloon,Petrol,1000.0,120000.0
19200000.0,Mercedes Benz,C180,,2017,Used,Automatic,Saloon,Petrol,1590.0,132000.0
10500000.0,Nissan,X-Trail,,2015,Used,Automatic,,Hybrid,2000.0,140000.0
5000000.0,Kia,Picanto,,2017,Used,Automatic,Hatchback,Petrol,1000.0,114083.0
20000000.0,Land Rover,Discovery,,2011,Used,Automatic,SUV / 4x4,Petrol,4999.0,200000.0
28000000.0,Toyota,RAV4,,2019,Used,Automatic,Station wagon,Hybrid,2487.0,37000.0
4200000.0,Toyota,Carina,,1997,Used,Automatic,Saloon,Diesel,1970.0,75000.0
12550000.0,Toyota,CHR,NGX50 Full Option,2018,Used,Automatic,SUV / 4x4,Petrol,1190.0,240000.0
55000000.0,Mercedes Benz,EQE 300,,2024,Used,Automatic,SUV / 4x4,Electric,180.0,21000.0
11650000.0,Mercedes Benz,C180,W204 Facelift LIMO,2011,Used,Automatic,Saloon,Petrol,1800.0,165000.0
6650000.0,Suzuki,Wagon R FZ,Premium,2017,Used,Automatic,Hatchback,Hybrid,650.0,74156.0
11800000.0,Toyota,Raize,Z Grade ,2023,Used,Automatic,SUV / 4x4,Petrol,990.0,29000.0
6400000.0,Suzuki,Hustler,J Style,2016,Used,Automatic,,Petrol,650.0,108000.0
11000000.0,Toyota,Axio,G Grade,2016,Used,Automatic,Saloon,Hybrid,1500.0,127000.0
5850000.0,Toyota,Vitz,,2008,Used,Automatic,Hatchback,Petrol,990.0,133334.0
875000.0,Toyota,Starlet,Wagon,1984,Used,Manual,Hatchback,Petrol,1290.0,87000.0
1075000.0,Nissan,AD Wagon,1987,1987,Used,Manual,Station wagon,Petrol,1300.0,210000.0
9800000.0,Toyota,Yaris Ativ,,2019,Used,Automatic,Saloon,Petrol,1200.0,103000.0
2950000.0,Hyundai,Accent,HL,2004,Used,Automatic,Saloon,Petrol,1500.0,156722.0
1350000.0,Bajaj,Qute,Bajaj Qute,2019,Used,Manual,Hatchback,Petrol,230.0,28900.0
2800000.0,Mercedes Benz,A140,Limited,1999,Used,Manual,Hatchback,Petrol,1300.0,197000.0
2200000.0,Maruti Suzuki,800,,2006,Used,Manual,Hatchback,Petrol,800.0,128000.0
3850000.0,Mazda,Familia,,2003,Used,Automatic,Saloon,Petrol,1500.0,143000.0
8000000.0,DFSK,Glory,330,2020,Used,Manual,Station wagon,Diesel,1250.0,28000.0
14950000.0,Mercedes Benz,E300,,2014,Used,Automatic,Saloon,Hybrid,2150.0,123000.0
2675000.0,Maruti Suzuki,800,800,2012,Used,Manual,Hatchback,Petrol,800.0,17162.0
3500000.0,Maruti Suzuki,Alto,Sports,2011,Used,Manual,Hatchback,Petrol,796.0,63300.0
25390000.0,Toyota,Hilux,ROCCO ,2025,Used,Automatic,SUV / 4x4,Diesel,2800.0,2700.0
6400000.0,Toyota,Vios,,2021,Used,Automatic,Saloon,Petrol,1500.0,241000.0
22800000.0,BMW,520d,F10,2014,Used,Automatic,Saloon,Petrol,2000.0,85000.0
7900000.0,Suzuki,Swift,RS,2017,Used,Automatic,Hatchback,Petrol,1000.0,92000.0
11700000.0,Mitsubishi,L200,Sportero ,2015,Used,Manual,,Diesel,2500.0,300000.0
5950000.0,Toyota,Belta,,2008,Used,Automatic,Saloon,Petrol,1000.0,159000.0
4500000.0,Toyota,Vitz,,2002,Used,Automatic,Hatchback,Petrol,1000.0,217000.0
15500000.0,Audi,A3,Sportsback ,2017,Used,Automatic,Hatchback,Petrol,1000.0,118020.0
40000000.0,Toyota,Land Cruiser Prado,Tx,2016,Used,Automatic,Station wagon,Petrol,2690.0,145000.0
1575000.0,Subaru,Other Model,Subaru Vivo,1996,Used,Manual,Hatchback,Petrol,650.0,243600.0
1450000.0,Toyota,Corona,,1986,Used,Manual,Saloon,Petrol,1450.0,220917.0
12950000.0,Toyota,Premio,G Superior,2016,Used,Automatic,Saloon,Petrol,1496.0,124000.0
18790000.0,Mercedes Benz,CLA 180,AMG SPEC,2017,Used,Tiptronic,Saloon,Petrol,1600.0,93500.0
18950000.0,Honda,CRV,Masterpiece Japan ,2019,Used,Automatic,SUV / 4x4,Petrol,1500.0,89000.0
16950000.0,Land Rover,Range Rover Evoque,HSE Line,2013,Used,Automatic,SUV / 4x4,Diesel,2200.0,112000.0
13450000.0,Toyota,Allion,G Plus 260,2016,Used,Automatic,Saloon,Petrol,1500.0,142300.0
2695000.0,Micro,Panda,,2013,Used,Manual,,Petrol,1000.0,65000.0
1850000.0,Hyundai,Santro,,2005,Used,Manual,Hatchback,Petrol,1000.0,124000.0
10500000.0,Honda,Grace,,2017,Used,Automatic,Saloon,Petrol,1490.0,150000.0
9850000.0,Toyota,Allion,2013,2013,Used,Automatic,Saloon,Petrol,1500.0,226000.0
8500000.0,Toyota,Vitz,KSP130 Vitz,2018,Used,Automatic,Hatchback,Petrol,990.0,47000.0
36500000.0,Toyota,Land Cruiser Prado,150 TZ-G  LC5,2014,Used,Tiptronic,SUV / 4x4,Diesel,3000.0,116500.0
11900000.0,Hyundai,Santa Fe,GLS model,2013,Used,Automatic,SUV / 4x4,Diesel,2200.0,175000.0
11500000.0,Honda,Vezel,RS,2016,Used,Automatic,SUV / 4x4,Hybrid,1500.0,80000.0
15490000.0,Toyota,Yaris Cross,Z Premium ,2023,Used,Automatic,SUV / 4x4,Hybrid,1500.0,31000.0
11475000.0,Honda,Vezel,RS Sensing,2018,Used,Automatic,,Hybrid,1500.0,130200.0
9550000.0,Toyota,Axio,,2014,Used,Automatic,Saloon,Hybrid,1496.0,149000.0
17900000.0,Audi,A6,Full Spec Diesel ,2013,Used,Automatic,Saloon,Diesel,2000.0,98000.0
2050000.0,Daihatsu,Charade,Daihatsu,2000,Used,Manual,Hatchback,Diesel,990.0,19000.0
3450000.0,Toyota,Starlet,,1997,Used,Manual,Hatchback,Petrol,1330.0,185000.0
3895000.0,Renault,KWID,800,2015,Used,Manual,Hatchback,Petrol,800.0,135609.0
5295000.0,Micro,Actyon,Micro,2008,Used,Automatic,SUV / 4x4,Diesel,2000.0,176000.0
3849999.0,Suzuki,Alto,800,2014,Used,Manual,Hatchback,Petrol,800.0,168126.0
1995000.0,Suzuki,Maruti,800,2004,Used,Manual,Hatchback,Petrol,800.0,45537.0
13500000.0,Nissan,X-Trail,,2016,Used,Automatic,SUV / 4x4,Petrol,2000.0,24200.0
8990000.0,Honda,Vezel,Orange Pack,2014,Used,Automatic,SUV / 4x4,Hybrid,1500.0,120000.0
32950000.0,Land Rover,Discovery,4 S 7 SEATER BEIGE,2015,Used,Tiptronic,SUV / 4x4,Diesel,3000.0,156000.0
16000000.0,Audi,Q5,,2014,Used,Automatic,SUV / 4x4,Petrol,2000.0,265000.0
3800000.0,Mitsubishi,4DR,Safari (4DR5),1979,Used,Manual,Coupé/Sports,Diesel,3700.0,325000.0
5080000.0,Suzuki,Alto,L Grade,2017,Used,Automatic,Hatchback,Petrol,650.0,106000.0
28500000.0,Land Rover,Discovery,4 SDV6 Vogue,2013,Used,Automatic,SUV / 4x4,Diesel,3000.0,250000.0
6790000.0,Suzuki,Wagon R FZ,Safety,2018,Used,Automatic,Hatchback,Hybrid,650.0,68206.0
12950000.0,Mercedes Benz,E200,Avantgarde W212,2010,Used,Automatic,Saloon,Petrol,1800.0,170000.0
5885000.0,Nissan,Dayz,,2016,Used,Automatic,Hatchback,Petrol,650.0,38854.0
6775000.0,Suzuki,Wagon R FZ,,2017,Used,Automatic,Hatchback,Petrol,650.0,126878.0
7690000.0,Toyota,Vitz,,2017,Used,Automatic,Hatchback,Petrol,990.0,96457.0
1990000.0,Suzuki,Maruti,2005,2005,Used,Manual,Hatchback,Petrol,800.0,109000.0
8750000.0,Toyota,Aqua,Xurban ,2015,Used,Automatic,Hatchback,Hybrid,1496.0,83000.0
17500000.0,Mercedes Benz,S300,W221,2009,Used,Automatic,Saloon,Petrol,3000.0,100000.0
4000000.0,Perodua,Viva Elite,,2012,Used,Manual,Hatchback,Petrol,1000.0,156990.0
3250000.0,Toyota,Tercel,,1996,Used,Manual,,Petrol,1490.0,270000.0
5475000.0,Suzuki,Alto,,2016,Used,Automatic,Hatchback,Petrol,650.0,121914.0
8650000.0,Toyota,Allion,,2007,Used,Automatic,Saloon,Petrol,1490.0,127729.0
7575000.0,Toyota,Vitz,Safety Edition 1,2017,Used,Automatic,Hatchback,Petrol,990.0,89520.0
6800000.0,Toyota,Passo,,2017,Used,Automatic,Hatchback,Petrol,1000.0,97500.0
33000000.0,Porsche,Panamera,S,2013,Used,Automatic,Coupé/Sports,Hybrid,3000.0,63000.0
650000.0,Mitsubishi,Lancer,,1979,Used,Manual,Station wagon,Petrol,1400.0,80000.0
4500000.0,Honda,Fit,2022,2022,Used,Automatic,Hatchback,Petrol,1300.0,178900.0
5275000.0,Suzuki,Alto,,2016,Used,Automatic,Hatchback,Petrol,650.0,159945.0
50500000.0,Toyota,Land Cruiser Prado,TRJ150 Tx Limited,2023,Used,Automatic,SUV / 4x4,Petrol,2700.0,17000.0
28500000.0,Mercedes Benz,C180,Exclusive Line,2017,Used,Automatic,Saloon,Petrol,1600.0,17000.0
3500000.0,Suzuki,Alto,Alto 800,2014,Used,Manual,Hatchback,Petrol,800.0,101210.0
3350000.0,Suzuki,Alto,Works,2003,Used,Manual,Hatchback,Petrol,660.0,92000.0
7500000.0,Honda,Fit,Gp 5,2014,Used,Automatic,Hatchback,Hybrid,1500.0,148000.0
2300000.0,Toyota,Tercel,,1996,Used,Manual,Saloon,Petrol,1300.0,257000.0
4550000.0,Perodua,Viva Elite,2011,2011,Used,Automatic,Hatchback,Petrol,1000.0,123800.0
7850000.0,Audi,A1,2017,2017,Used,Tiptronic,Hatchback,Petrol,1000.0,75000.0
9500000.0,Toyota,Hilux,2007,2007,Used,Manual,SUV / 4x4,Diesel,2500.0,240000.0
6850000.0,Toyota,Aqua,,2013,Used,Automatic,Hatchback,Hybrid,1496.0,74179.0
14800000.0,BMW,520i,520i,2011,Used,Automatic,Saloon,Petrol,2000.0,71000.0
9550000.0,Nissan,X-Trail,T32,2015,Used,Automatic,SUV / 4x4,Hybrid,2000.0,140000.0
24900000.0,Toyota,Fortuner,Fortuner Diesel 2013,2013,Used,Automatic,SUV / 4x4,Diesel,3000.0,70000.0
1850000.0,Suzuki,Esteem,,1999,Used,Manual,Saloon,Petrol,1300.0,130000.0
6950000.0,Honda,Civic,,2007,Used,Automatic,Saloon,Petrol,1600.0,183000.0
1975000.0,Tata,Nano,Tata Nano XM,2016,Used,Manual,Saloon,Petrol,630.0,170000.0
2050000.0,Daihatsu,Charade,G101S Sports,1988,Used,Manual,Hatchback,Diesel,990.0,97342.0
12800000.0,Toyota,CHR,2017,2017,Used,Automatic,Hatchback,Petrol,1500.0,115000.0
40000000.0,Toyota,Land Cruiser Sahara,V8 79 Series Cab,2018,Used,Manual,SUV / 4x4,Diesel,4600.0,68432.0
14300000.0,Audi,A3,S-LINE SEDAN RS,2018,Used,Automatic,Saloon,Petrol,1000.0,105000.0
1250000.0,Nissan,Sunny,1983,1983,Used,Manual,Saloon,Petrol,1400.0,243343.0
1100000.0,Toyota,Corolla,Dx Wagon,1986,Used,Manual,Saloon,Petrol,1500.0,307700.0
23900000.0,Mercedes Benz,C200,Diesel AMG Premium +,2018,Used,Automatic,Saloon,Diesel,1600.0,80000.0
14750000.0,Mitsubishi,Eclipse Cross,G Plus Exceed ,2018,Used,Automatic,SUV / 4x4,Petrol,1500.0,75000.0
5050000.0,Suzuki,Alto,,2016,Used,Automatic,Hatchback,Petrol,660.0,103000.0
9600000.0,BMW,X1,18i S Drive,2011,Used,Automatic,Station wagon,Petrol,1980.0,70000.0
2750000.0,Suzuki,Alto,LXi,2006,Used,Manual,Hatchback,Petrol,796.0,157000.0
9200000.0,Nissan,Sylphy,,2014,Used,Automatic,Saloon,Petrol,1800.0,87500.0
7900000.0,Honda,Fit,GP5 L,2014,Used,Automatic,Hatchback,Hybrid,1500.0,123000.0
3325000.0,Suzuki,Alto,,2011,Used,Manual,Hatchback,Petrol,796.0,68784.0
8750000.0,Kia,Sportage,,2010,Used,Automatic,,Petrol,1999.0,115000.0
4150000.0,Toyota,Vitz,,2000,Used,Automatic,Hatchback,Petrol,990.0,180000.0
6100000.0,Toyota,Yaris,2008,2008,Used,Automatic,Saloon,Petrol,1298.0,165000.0
4890000.0,Toyota,Sprinter,Toyota,1999,Used,Automatic,Saloon,Petrol,1500.0,159000.0
1975000.0,Toyota,Corona,1991,1991,Used,Manual,Saloon,Petrol,1500.0,150000.0
5350000.0,Hyundai,Grand i10,Grand,2018,Used,Automatic,Hatchback,Petrol,1000.0,92000.0
7600000.0,Toyota,Aqua,,2014,Used,Automatic,Hatchback,Petrol,1500.0,113000.0
1500000.0,Morris,Minor,,1980,Used,Manual,Hatchback,Petrol,1100.0,100000.0
14500000.0,BMW,225XE,Plug-in-Hybrid,2017,Used,Automatic,Hatchback,Hybrid,1500.0,74000.0
850000.0,Mitsubishi,Lancer,Lancer box,1981,Used,Manual,Saloon,Petrol,1400.0,230000.0
89500000.0,Lexus,LM 500h,REGISTERED ,2025,Used,Automatic,MPV,Petrol,2500.0,9000.0
3050000.0,Nissan,AD Wagon,Y11,2002,Used,Manual,Station wagon,Petrol,1298.0,133142.0
47500000.0,Land Rover,Range Rover Sport,Sport HSE Diesel,2018,Used,Automatic,Station wagon,Diesel,2000.0,89000.0
1680000.0,Maruti Suzuki,800,,2003,Used,Manual,Hatchback,Petrol,796.0,132000.0
7500000.0,Toyota,Vitz,Edition 1,2017,Used,Automatic,Hatchback,Petrol,1000.0,98000.0
3100000.0,Nissan,Sunny,FB14,1997,Used,Manual,Saloon,Petrol,1300.0,128000.0
2800000.0,BMW,Other Model,E 36,1995,Used,Automatic,,Diesel,2184.0,150000.0
13000000.0,Hyundai,Santa Fe,,2014,Used,Automatic,SUV / 4x4,Diesel,2200.0,200000.0
12650000.0,Audi,Q2,TFSI,2017,Used,Automatic,,Petrol,1000.0,65000.0
12000000.0,Mercedes Benz,C180,,2011,Used,Automatic,Saloon,Petrol,1500.0,76990.0
16500000.0,Mercedes Benz,A180,Hatchback,2013,Used,Tiptronic,Hatchback,Petrol,1600.0,55000.0
2175000.0,Suzuki,Maruti,,2005,Used,Manual,Hatchback,Petrol,796.0,185000.0
3650000.0,Suzuki,Alto,2015,2015,Used,Manual,Hatchback,Petrol,800.0,158000.0
5600000.0,Toyota,Wigo,G Grade,2017,Used,Automatic,Hatchback,Petrol,1000.0,129000.0
13300000.0,Toyota,Premio,G Superior,2016,Used,Automatic,Saloon,Petrol,1500.0,95867.0
2950000.0,Micro,Panda Cross,KU- ,2012,Used,Manual,Station wagon,Petrol,1300.0,93000.0
13500000.0,Toyota,Raize,,2025,Used,Automatic,SUV / 4x4,Hybrid,1200.0,10568.0
2400000.0,Tata,Nano,,2016,Used,Automatic,Hatchback,Petrol,624.0,85000.0
13500000.0,Toyota,Rush,,2019,Used,Automatic,,Petrol,1500.0,53272.0
4250000.0,Suzuki,Swift,,2004,Used,Automatic,Hatchback,Petrol,1300.0,196000.0
15000000.0,Toyota,Crown,Athelete,2004,Used,Automatic,Saloon,Petrol,3000.0,161000.0
51000000.0,BMW,725D,,2019,Used,Automatic,Saloon,Diesel,2000.0,4000.0
8500000.0,Toyota,Aqua,Urban,2015,Used,Automatic,Hatchback,Hybrid,1500.0,131000.0
3850000.0,Suzuki,Swift,,2007,Used,Manual,Hatchback,Petrol,1300.0,155000.0
600000.0,Mitsubishi,Lancer,l light,1977,Used,Manual,Saloon,Petrol,1200.0,100000.0
6750001.0,Suzuki,Wagon R FZ,Premium,2018,Used,Automatic,Hatchback,Hybrid,650.0,69597.0
35000000.0,Land Rover,Discovery,5 7Seater,2019,Used,Automatic,SUV / 4x4,Petrol,2000.0,47000.0
9190000.0,Toyota,Yaris,X Grade,2023,Used,Automatic,Hatchback,Petrol,990.0,16990.0
6990000.0,Suzuki,Wagon R FZ,Safety,2017,Used,Automatic,Hatchback,Hybrid,650.0,37826.0
14500000.0,Honda,CRV,,2018,Used,Automatic,SUV / 4x4,Petrol,1500.0,131000.0
8395000.0,Suzuki,Swift,Rs,2017,Used,Automatic,Hatchback,Hybrid,1240.0,103323.0
12850000.0,Toyota,CHR,,2019,Used,Automatic,SUV / 4x4,Petrol,1190.0,51915.0
13590000.0,Mini,Cooper,,2016,Used,Automatic,Hatchback,Petrol,1190.0,66356.0
5900000.0,Kia,Picanto,,2017,Used,Automatic,Hatchback,Petrol,1000.0,83174.0
14500000.0,Nissan,Juke,,2020,Used,Automatic,,Petrol,1000.0,65000.0
18500000.0,Toyota,Land Cruiser Prado,2007,2007,Used,Automatic,SUV / 4x4,Petrol,2690.0,130000.0
5200000.0,Honda,CRV,CRV 2004,2004,Used,Manual,,Petrol,2000.0,176400.0
8850000.0,Toyota,Yaris,X Grade,2023,Used,Automatic,Hatchback,Petrol,1000.0,61000.0
