Selling Price,Brand,Model,Trim / Edition,Year of Manufacture,Transmission,Body type,Fuel type,Engine capacity,Mileage
18500000.0,Land Rover,Discovery,4,2011,Automatic,Suv / 4X4,Diesel,3000.0,160000.0
3850000.0,Suzuki,A-Star,Unknown,2011,Automatic,Hatchback,Petrol,1000.0,90000.0
10250000.0,Toyota,Premio,Unknown,2010,Automatic,Saloon,Petrol,1500.0,150000.0
87500000.0,Toyota,Land Cruiser Sahara,V8 Diesel Turbo,2017,Tiptronic,Suv / 4X4,Diesel,4461.0,62690.0
28300000.0,Toyota,Land Cruiser Prado,Unknown,2012,Automatic,Suv / 4X4,Petrol,2800.0,175000.0
2800000.0,Suzuki,Alto,Alto Japan,1999,Manual,Hatchback,Petrol,1000.0,215000.0
11000000.0,Honda,Civic,Unknown,2017,Automatic,Unknown,Petrol,1000.0,109000.0
20800000.0,Bmw,X2,X2 S-Line,2018,Tiptronic,Suv / 4X4,Petrol,1998.0,40600.0
9000000.0,Honda,Grace,Daa-Om4 Grace,2015,Automatic,Saloon,Petrol,1490.0,85000.0
3200000.0,Micro,Panda,Unknown,2015,Manual,Hatchback,Petrol,1000.0,71304.0
3500000.0,Isuzu,Other Model,Rino Double Cab,2008,Manual,Suv / 4X4,Diesel,2700.0,176000.0
4100000.0,Suzuki,Alto,Unknown,2018,Manual,Hatchback,Petrol,796.0,128450.0
12250000.0,Audi,Q2,Anniversary,2018,Automatic,Suv / 4X4,Petrol,1000.0,80000.0
29500000.0,Land Rover,Defender,Puma 110,2011,Manual,Suv / 4X4,Diesel,2400.0,141000.0
16950000.0,Jeep,Compass,Limited Edition,2019,Tiptronic,Suv / 4X4,Petrol,1400.0,25000.0
36500000.0,Toyota,Land Cruiser Prado,150 Tx,2015,Manual,Suv / 4X4,Diesel,3000.0,85000.0
7300000.0,Toyota,Axio,Unknown,2007,Automatic,Unknown,Petrol,1500.0,149000.0
24000000.0,Jaguar,E-Pace,P250 Awd,2018,Automatic,Suv / 4X4,Petrol,2000.0,9700.0
19800000.0,Bmw,228I,Gran Tourer,2018,Automatic,Mpv,Petrol,1500.0,45000.0
29800000.0,Land Rover,Range Rover Sport,Supercharged,2011,Automatic,Suv / 4X4,Petrol,5000.0,65000.0
13900000.0,Audi,Q3,30 Tfsi,2016,Automatic,Suv / 4X4,Petrol,1395.0,69000.0
13500000.0,Toyota,Axio,Unknown,2019,Automatic,Saloon,Hybrid,1500.0,125000.0
6390000.0,Nissan,Dualis,Unknown,2008,Automatic,Suv / 4X4,Petrol,1990.0,75500.0
3700000.0,Toyota,Cami,Jeep,1999,Manual,Suv / 4X4,Petrol,1300.0,125000.0
12500000.0,Nissan,Qashqai,Tekna 2018,2018,Automatic,Unknown,Petrol,1200.0,38000.0
4550000.0,Perodua,Viva Elite,Viva Elite,2011,Automatic,Hatchback,Petrol,1000.0,82787.0
5500000.0,Dfsk,Glory,Glory 330,2017,Manual,Station Wagon,Diesel,1300.0,64000.0
10950000.0,Toyota,Prius,L Grade,2013,Automatic,Saloon,Hybrid,1800.0,208000.0
11300000.0,Toyota,Raize,G Grade,2025,Automatic,Hatchback,Petrol,1000.0,8500.0
12700000.0,Toyota,Chr,Unknown,2017,Automatic,Suv / 4X4,Petrol,1500.0,117000.0
3400000.0,Ford,Mondeo,Mk3,2002,Automatic,Saloon,Petrol,1998.0,158000.0
6700000.0,Suzuki,Wagon R Fx,Unknown,2018,Automatic,Hatchback,Petrol,660.0,94000.0
4300000.0,Nissan,Sunny,N16,2006,Automatic,Saloon,Petrol,1600.0,260000.0
22950000.0,Bmw,520D,535I M Sport,2014,Automatic,Saloon,Hybrid,3000.0,130000.0
1960000.0,Suzuki,Maruti,Maruti,1998,Manual,Hatchback,Petrol,800.0,100000.0
5850000.0,Honda,Fit,Honda,2008,Automatic,Hatchback,Petrol,1330.0,159000.0
2440000.0,Suzuki,Maruti,Unknown,2010,Manual,Hatchback,Petrol,600.0,80000.0
6500000.0,Toyota,Wigo,Unknown,2017,Automatic,Hatchback,Petrol,1000.0,66000.0
9500000.0,Honda,Grace,Unknown,2015,Automatic,Saloon,Hybrid,1500.0,143000.0
10500000.0,Toyota,Axio,Axio G Grade 2016,2016,Automatic,Saloon,Petrol,1500.0,91000.0
14000000.0,Peugeot,3008,Gt Line,2019,Tiptronic,Suv / 4X4,Petrol,1500.0,79000.0
65000000.0,Toyota,Land Cruiser Sahara,Vx V8,2016,Tiptronic,Suv / 4X4,Diesel,4400.0,218000.0
2000000.0,Maruti Suzuki,800,800,2006,Manual,Hatchback,Petrol,800.0,56230.0
2875000.0,Toyota,Corolla,Toyota 106 2C,1992,Manual,Station Wagon,Diesel,2000.0,253000.0
2975000.0,Hyundai,Getz,Unknown,2004,Automatic,Hatchback,Petrol,1300.0,169000.0
56500000.0,Toyota,Land Cruiser Sahara,202 Zx,2015,Tiptronic,Suv / 4X4,Petrol,4600.0,132000.0
2899999.0,Suzuki,Alto,800,2011,Manual,Hatchback,Petrol,800.0,200000.0
4640000.0,Perodua,Viva Elite,Amiezr,2011,Automatic,Hatchback,Petrol,1000.0,104000.0
12900000.0,Mini,Cooper,Fully Loaded,2016,Tiptronic,Hatchback,Petrol,1500.0,47000.0
5475000.0,Toyota,Vitz,Scp90 1300 Pushstart,2007,Automatic,Hatchback,Petrol,1300.0,170000.0
37500000.0,Land Rover,Discovery,5 Hse,2019,Automatic,Suv / 4X4,Diesel,2000.0,52000.0
11890000.0,Micro,Rexton,Unknown,2015,Automatic,Suv / 4X4,Diesel,1998.0,140000.0
7700000.0,Toyota,Vitz,2015,2015,Automatic,Hatchback,Petrol,990.0,106316.0
5650000.0,Mazda,Flair,Unknown,2015,Automatic,Unknown,Hybrid,660.0,180000.0
5800000.0,Suzuki,Swift,2008,2008,Automatic,Hatchback,Petrol,1300.0,144000.0
7990000.0,Nissan,Magnite,Acenta,2025,Tiptronic,Hatchback,Petrol,1000.0,900.0
54500000.0,Toyota,Vellfire,Z Premier Modelista,2024,Automatic,Station Wagon,Hybrid,2500.0,1600.0
8200000.0,Honda,Vezel,Unknown,2014,Automatic,Suv / 4X4,Hybrid,1500.0,140000.0
5725000.0,Suzuki,Celerio,Zxi,2017,Automatic,Hatchback,Petrol,900.0,78000.0
5750000.0,Kia,Sportage,Unknown,2007,Automatic,Hatchback,Diesel,1979.0,160999.0
3975000.0,Suzuki,Liana,2006,2006,Automatic,Saloon,Petrol,1500.0,182500.0
25500000.0,Toyota,Corolla,Cross Z Highest,2024,Automatic,Station Wagon,Hybrid,1800.0,4000.0
5650000.0,Suzuki,Celerio,X,2018,Automatic,Hatchback,Petrol,1000.0,48000.0
11300000.0,Toyota,Premio,Unknown,2013,Automatic,Saloon,Petrol,1500.0,154000.0
4950000.0,Toyota,Vitz,Unknown,2005,Automatic,Hatchback,Petrol,1000.0,145000.0
7995000.0,Honda,Fit,Gp5 L Grade,2015,Automatic,Hatchback,Hybrid,1500.0,95000.0
13250000.0,Honda,Civic,"Techpack 18,000Km",2019,Automatic,Saloon,Petrol,1000.0,18000.0
18500000.0,Mercedes Benz,Cla 200,Unknown,2013,Automatic,Saloon,Petrol,1600.0,92000.0
3490000.0,Suzuki,Maruti,Wagonr,2007,Manual,Hatchback,Petrol,1100.0,136000.0
16750000.0,Mazda,3,Sedan,2019,Automatic,Saloon,Petrol,1500.0,59000.0
6650000.0,Toyota,Prius,2009,2009,Automatic,Saloon,Petrol,1500.0,200000.0
14295000.0,Toyota,Chr,Ngx10,2020,Automatic,Suv / 4X4,Petrol,1200.0,51000.0
27500000.0,Audi,Q7,Quattro 40 Tfsi,2017,Automatic,Suv / 4X4,Petrol,2000.0,133000.0
56500000.0,Toyota,Land Cruiser Prado,Trj250 Vx,2024,Automatic,Suv / 4X4,Petrol,2690.0,6000.0
23500000.0,Nissan,Serena,C28 - E Power,2025,Automatic,Mpv,Other Fuel Type,1400.0,1500.0
7500000.0,Mitsubishi,Lancer,Cs1,2007,Manual,Saloon,Petrol,1300.0,140000.0
14500000.0,Toyota,Land Cruiser Prado,Land Cruiser Lj 79,1991,Manual,Suv / 4X4,Diesel,3000.0,280000.0
16900000.0,Bmw,523I,Bmw 523I F10 M5,2011,Automatic,Saloon,Petrol,3000.0,80000.0
6400000.0,Toyota,Belta,Unknown,2008,Automatic,Saloon,Petrol,1300.0,217000.0
2999000.0,Toyota,Soluna,Japan,2000,Automatic,Saloon,Petrol,1490.0,169000.0
5495000.0,Suzuki,Swift,Beetle,2011,Automatic,Hatchback,Petrol,1240.0,15600.0
7600000.0,Toyota,Vitz,Unknown,2015,Automatic,Hatchback,Petrol,1000.0,54844.0
2875000.0,Suzuki,Alto,Kj,2010,Manual,Hatchback,Petrol,800.0,125000.0
7075000.0,Toyota,Axio,Axio G Grade,2006,Automatic,Saloon,Petrol,1500.0,250000.0
12000000.0,Honda,Other Model,Brv,2017,Automatic,Unknown,Petrol,1497.0,84000.0
24000000.0,Mercedes Benz,C200,Amg Premium Plus,2019,Automatic,Saloon,Petrol,1500.0,68000.0
5900000.0,Nissan,Tiida,2007,2007,Automatic,Saloon,Petrol,1500.0,158000.0
9000000.0,Kia,Sportage,Unknown,2012,Automatic,Suv / 4X4,Diesel,1998.0,108000.0
20000000.0,Toyota,Other Model,Noah,2014,Automatic,Mpv,Hybrid,1800.0,27694.0
14900000.0,Toyota,Premio,G Superior,2017,Automatic,Saloon,Petrol,1500.0,106000.0
7350000.0,Toyota,Vitz,Unknown,2016,Automatic,Hatchback,Petrol,990.0,59295.0
7390000.0,Toyota,Aqua,Toyota,2014,Automatic,Hatchback,Hybrid,1500.0,158600.0
12500000.0,Mitsubishi,Eclipse Cross,Cross,2018,Automatic,Suv / 4X4,Petrol,1500.0,95000.0
13950000.0,Toyota,Chr,Ngx 10,2018,Automatic,Suv / 4X4,Petrol,1200.0,82000.0
4750000.0,Suzuki,Swift,Unknown,2007,Automatic,Hatchback,Petrol,1240.0,141500.0
7250000.0,Suzuki,Baleno,Unknown,2017,Automatic,Hatchback,Petrol,1000.0,128000.0
13450000.0,Toyota,Raize,Z Grade 1.2L Petrol,2024,Automatic,Suv / 4X4,Petrol,1190.0,20000.0
2700000.0,Mazda,Butterfly,Unknown,2000,Automatic,Saloon,Petrol,1500.0,166300.0
1700000.0,Suzuki,Maruti,Unknown,1999,Manual,Hatchback,Petrol,800.0,167341.0
9600000.0,Toyota,Axio,G Grade,2015,Automatic,Saloon,Hybrid,1500.0,209000.0
10600000.0,Toyota,Roomy,Custom Gt (Turbo),2024,Automatic,Station Wagon,Petrol,1000.0,1000.0
6590000.0,Honda,Civic,Fd3,2010,Automatic,Saloon,Hybrid,1390.0,170000.0
2650000.0,Kia,Rio,Sport,2003,Manual,Saloon,Petrol,1300.0,140000.0
2360000.0,Nissan,Sunny,Fb13,1990,Manual,Saloon,Diesel,1680.0,100000.0
12250000.0,Volkswagen,Beetle,Unknown,2017,Automatic,Coupé/Sports,Petrol,1200.0,63000.0
5800000.0,Suzuki,Wagon R Stingray,Unknown,2014,Automatic,Hatchback,Hybrid,660.0,53000.0
5975000.0,Micro,Actyon,Unknown,2008,Manual,Suv / 4X4,Diesel,2000.0,129900.0
64000000.0,Land Rover,Range Rover,Vouge Swb P400E,2018,Automatic,Suv / 4X4,Hybrid,1997.0,69000.0
2050000.0,Suzuki,Maruti,2007,2007,Automatic,Hatchback,Petrol,800.0,125000.0
2300000.0,Maruti Suzuki,800,Unknown,2011,Manual,Hatchback,Petrol,800.0,84000.0
18500000.0,Peugeot,5008,Gt Line Highest Spec,2018,Automatic,Suv / 4X4,Petrol,1200.0,89000.0
2850000.0,Toyota,Corolla,Ae100,1996,Manual,Saloon,Petrol,1500.0,210000.0
54500000.0,Toyota,Land Cruiser Prado,Lc250,2024,Automatic,Suv / 4X4,Petrol,2800.0,2500.0
8000000.0,Toyota,Vitz,Edition 1,2018,Automatic,Hatchback,Petrol,990.0,19980.0
6350000.0,Toyota,Corolla,141,2007,Automatic,Saloon,Petrol,1600.0,119000.0
8650000.0,Toyota,Aqua,Urban,2015,Automatic,Hatchback,Hybrid,1500.0,86000.0
6950000.0,Mercedes Benz,C220,Unknown,2001,Manual,Saloon,Diesel,2148.0,174000.0
5975000.0,Suzuki,Swift,Beetle,2010,Automatic,Hatchback,Petrol,1300.0,137000.0
46000000.0,Mercedes Benz,Gle 300D,Gle 300D,2020,Automatic,Suv / 4X4,Diesel,3000.0,30400.0
9000000.0,Toyota,Allion,Unknown,2010,Automatic,Saloon,Petrol,1500.0,135000.0
7150000.0,Toyota,Vitz,2015,2015,Automatic,Hatchback,Petrol,1000.0,62530.0
4600000.0,Nissan,Sunny,Fb15,2003,Automatic,Saloon,Petrol,1490.0,211000.0
3100000.0,Micro,Panda,Unknown,2015,Manual,Hatchback,Petrol,997.0,80000.0
11975000.0,Nissan,X-Trail,2015,2015,Automatic,Suv / 4X4,Petrol,1990.0,148000.0
2550000.0,Tata,Indica,Unknown,2014,Manual,Hatchback,Petrol,1000.0,140000.0
2500000.0,Nissan,Wingroad,Y10,1996,Automatic,Station Wagon,Petrol,1500.0,245607.0
7950000.0,Toyota,Aqua,Unknown,2015,Automatic,Hatchback,Hybrid,1500.0,114000.0
4250000.0,Suzuki,Celerio,Manual Lxi,2015,Manual,Hatchback,Petrol,1000.0,205000.0
2850000.0,Nissan,Bluebird,Nissan,1998,Manual,Saloon,Diesel,1000.0,280000.0
2150000.0,Suzuki,Maruti,Unknown,2007,Manual,Hatchback,Petrol,800.0,58610.0
2990000.0,Nissan,Wingroad,Unknown,1998,Automatic,Station Wagon,Petrol,1490.0,230000.0
2370000.0,Maruti Suzuki,800,Efi,2012,Manual,Hatchback,Petrol,800.0,87000.0
2300000.0,Toyota,Corolla,1994,1994,Manual,Saloon,Diesel,1970.0,182000.0
1500000.0,Ford,Laser,Unknown,1992,Automatic,Saloon,Petrol,1500.0,140000.0
12800000.0,Toyota,Allion,A15,2016,Automatic,Saloon,Petrol,1500.0,160000.0
23500000.0,Bmw,X1,F48 New Face,2019,Tiptronic,Hatchback,Petrol,1500.0,17000.0
14000000.0,Mitsubishi,Montero,Sport,2012,Tiptronic,Suv / 4X4,Diesel,2500.0,200000.0
2650000.0,Toyota,Tercel,Toyota,1995,Manual,Saloon,Petrol,1500.0,222854.0
2575000.0,Micro,Panda,Unknown,2014,Manual,Unknown,Petrol,1000.0,78000.0
1500000.0,Oldsmobile,Other Model,Custom Cruiser,1998,Manual,Unknown,Petrol,2000.0,200006.0
17000000.0,Toyota,Land Cruiser Prado,Tx,2016,Automatic,Suv / 4X4,Diesel,3000.0,186000.0
3500000.0,Mazda,Familia,Unknown,2002,Manual,Unknown,Petrol,1300.0,135000.0
7600000.0,Toyota,Allion,Alion 260,2007,Automatic,Saloon,Petrol,1500.0,215000.0
9850000.0,Honda,Vezel,Honda,2014,Automatic,Hatchback,Petrol,1500.0,132932.0
2050000.0,Maruti Suzuki,800,Unknown,2006,Manual,Hatchback,Petrol,800.0,89000.0
4200000.0,Hyundai,Eon,Unknown,2016,Manual,Hatchback,Petrol,814.0,74502.0
20900000.0,Land Rover,Range Rover Evoque,2013,2013,Automatic,Suv / 4X4,Diesel,2200.0,140000.0
7975000.0,Toyota,Vitz,2,2018,Automatic,Hatchback,Petrol,1000.0,69000.0
9000000.0,Kia,Sportage,2012,2012,Automatic,Suv / 4X4,Diesel,2000.0,153000.0
11350000.0,Toyota,Roomy,Custom G,2025,Automatic,Mpv,Petrol,996.0,13081.0
2750000.0,Micro,Panda,Micro Panda,2013,Manual,Hatchback,Petrol,1000.0,88668.0
7075000.0,Mitsubishi,Ek Wagon,Unknown,2023,Automatic,Hatchback,Petrol,650.0,12741.0
8750000.0,Honda,Vezel,Unknown,2015,Automatic,Unknown,Petrol,1500.0,161000.0
12000000.0,Ssang Yong,Rexton,Full Option,2015,Automatic,Suv / 4X4,Diesel,2000.0,187000.0
7950000.0,Suzuki,Hustler,Unknown,2025,Automatic,Mpv,Hybrid,650.0,3500.0
14190000.0,Audi,Q2,Unknown,2018,Automatic,Suv / 4X4,Petrol,1000.0,110000.0
1850000.0,Suzuki,Maruti,2005,2005,Manual,Hatchback,Petrol,800.0,91000.0
36500000.0,Toyota,Land Cruiser Prado,Trx,2015,Automatic,Suv / 4X4,Petrol,2700.0,42000.0
5750000.0,Suzuki,Wagon R,J Style,2015,Automatic,Hatchback,Petrol,650.0,57500.0
3650000.0,Peugeot,406,406,2000,Automatic,Saloon,Petrol,2000.0,230000.0
32500000.0,Audi,A5,S Line 1 Of 1 Cabrio,2018,Automatic,Convertible,Petrol,2000.0,52000.0
28900000.0,Bmw,530E,M Sport,2018,Automatic,Saloon,Hybrid,2000.0,78000.0
5200000.0,Toyota,Carina,Toyota,1999,Automatic,Saloon,Petrol,1500.0,205000.0
17650000.0,Honda,Crv,Unknown,2018,Automatic,Suv / 4X4,Petrol,1500.0,90000.0
15450000.0,Bmw,520I,M Sport,2012,Tiptronic,Saloon,Petrol,2000.0,100000.0
24600000.0,Audi,Q7,Tfsi Quattro,2016,Automatic,Saloon,Petrol,2000.0,140000.0
5490000.0,Nissan,Tiida,Unknown,2007,Automatic,Saloon,Petrol,1490.0,242401.0
5989998.0,Honda,Fit,Gp 1,2012,Automatic,Hatchback,Hybrid,1330.0,118269.0
4990000.0,Mazda,Demio,Unknown,2010,Automatic,Hatchback,Petrol,1340.0,175959.0
7990000.0,Dfsk,Glory,580,2020,Automatic,Suv / 4X4,Petrol,1498.0,77257.0
6950000.0,Suzuki,Wagon R Fz,Safety,2018,Automatic,Hatchback,Hybrid,650.0,58826.0
6975000.0,Toyota,Vitz,2016,2016,Automatic,Hatchback,Petrol,1000.0,125000.0
5890000.0,Mitsubishi,Ek Wagon,Unknown,2015,Automatic,Hatchback,Petrol,650.0,96099.0
6590000.0,Suzuki,Wagon R Fz,Safety,2018,Automatic,Hatchback,Hybrid,650.0,76305.0
8750000.0,Toyota,Aqua,X Urban,2015,Automatic,Hatchback,Hybrid,1500.0,129000.0
5475000.0,Suzuki,Celerio,2017,2017,Automatic,Hatchback,Petrol,1000.0,110000.0
4450000.0,Toyota,Rav4,Unknown,1996,Manual,Suv / 4X4,Petrol,1998.0,220000.0
2525000.0,Suzuki,Maruti,Maruti,2011,Manual,Hatchback,Petrol,800.0,70000.0
13500000.0,Honda,Crv,Crv,2014,Automatic,Unknown,Petrol,2000.0,219159.0
9575000.0,Toyota,Yaris,Unknown,2017,Automatic,Saloon,Petrol,1329.0,169000.0
16500000.0,Honda,Vezel,Z,2023,Automatic,Hatchback,Hybrid,1500.0,23000.0
2000000.0,Maruti Suzuki,800,Suzuki Maruti 800Cc,2004,Manual,Hatchback,Petrol,800.0,59000.0
4800000.0,Honda,Accord,Unknown,2004,Automatic,Saloon,Petrol,2400.0,240000.0
9200000.0,Toyota,Axio,2014,2014,Automatic,Saloon,Hybrid,1500.0,110000.0
8000000.0,Toyota,Axio,Unknown,2012,Automatic,Saloon,Petrol,1500.0,110000.0
18000000.0,Toyota,Harrier,Unknown,2015,Automatic,Hatchback,Hybrid,2500.0,160000.0
12950000.0,Honda,Civic,Ex,2018,Automatic,Saloon,Petrol,1000.0,48000.0
9950000.0,Toyota,Prius,Unknown,2013,Automatic,Hatchback,Petrol,1800.0,176000.0
14800000.0,Honda,Crv,Unknown,2018,Automatic,Suv / 4X4,Petrol,1500.0,124000.0
10100000.0,Dfsk,Glory,I Auto,2021,Automatic,Suv / 4X4,Petrol,1500.0,84000.0
14000000.0,Mitsubishi,Eclipse Cross,Unknown,2018,Automatic,Suv / 4X4,Petrol,1500.0,174990.0
12600000.0,Honda,Fit Shuttle,Navi Premium,2018,Automatic,Station Wagon,Hybrid,1500.0,93000.0
9600000.0,Toyota,Yaris,Unknown,2017,Automatic,Saloon,Petrol,1300.0,81000.0
27500000.0,Toyota,Fj Cruiser,Unknown,2012,Automatic,Unknown,Petrol,4000.0,48000.0
17500000.0,Mitsubishi,Montero,Gls Shogun 4M41 V78,2007,Tiptronic,Suv / 4X4,Diesel,3200.0,156000.0
17500000.0,Bmw,320D,Luxury Line,2013,Automatic,Saloon,Diesel,1995.0,93000.0
8100000.0,Toyota,Passo,Xl,2023,Automatic,Hatchback,Petrol,996.0,7800.0
49500000.0,Mercedes Benz,Gle 300D,Unknown,2019,Automatic,Suv / 4X4,Diesel,2000.0,70000.0
10800000.0,Toyota,Allion,Unknown,2012,Automatic,Saloon,Petrol,1500.0,175000.0
2300000.0,Suzuki,Maruti,Unknown,2010,Manual,Hatchback,Petrol,800.0,62000.0
5950000.0,Toyota,Vitz,Unknown,2008,Automatic,Hatchback,Petrol,1000.0,125000.0
3500000.0,Suzuki,Wagon R,Unknown,2003,Automatic,Hatchback,Petrol,650.0,100000.0
7850000.0,Honda,Fit,Gp5,2015,Automatic,Hatchback,Hybrid,1500.0,195000.0
4550000.0,Nissan,Sunny,N16,2003,Automatic,Saloon,Petrol,1500.0,119000.0
8800000.0,Mg,Zs,Unknown,2018,Automatic,Suv / 4X4,Petrol,1500.0,80179.0
15500000.0,Peugeot,5008,Unknown,2019,Automatic,Suv / 4X4,Petrol,1200.0,120000.0
6750000.0,Nissan,Other Model,Cedric,1998,Automatic,Unknown,Petrol,2000.0,86000.0
41500000.0,Toyota,Land Cruiser Prado,Trj 150W,2017,Automatic,Suv / 4X4,Petrol,2700.0,94000.0
13700000.0,Mitsubishi,Outlander,Unknown,2014,Automatic,Suv / 4X4,Hybrid,2000.0,174999.0
10510000.0,Toyota,Premio,Unknown,2013,Automatic,Saloon,Petrol,1496.0,145000.0
1850000.0,Daewoo,Nubira,Car,1998,Manual,Saloon,Petrol,1600.0,120000.0
6800000.0,Toyota,Avanza,Unknown,2011,Manual,Unknown,Petrol,1500.0,145000.0
17300000.0,Toyota,Hilux,Revo,2017,Automatic,Suv / 4X4,Diesel,3000.0,67500.0
9100000.0,Nissan,Magnite,Unknown,2025,Automatic,Suv / 4X4,Petrol,1000.0,3400.0
1790000.0,Chery,Qq,Unknown,2007,Manual,Hatchback,Petrol,800.0,69700.0
3200000.0,Ssang Yong,Musso,1996,1996,Automatic,Suv / 4X4,Diesel,2400.0,315000.0
3750000.0,Suzuki,Alto,Alto Lxi 800,2015,Manual,Hatchback,Petrol,800.0,130000.0
12200000.0,Nissan,X-Trail,Mode Premier,2015,Automatic,Suv / 4X4,Petrol,2000.0,120000.0
6600000.0,Toyota,Allion,2003,2003,Automatic,Saloon,Petrol,1500.0,151000.0
10000000.0,Toyota,Axio,Unknown,2015,Automatic,Saloon,Hybrid,1500.0,108000.0
66500000.0,Land Rover,Defender,Hse Sunroof,2023,Automatic,Suv / 4X4,Petrol,2000.0,12000.0
3390000.0,Suzuki,Wagon R,Unknown,2007,Manual,Unknown,Petrol,1061.0,154960.0
8975000.0,Honda,Vezel,Z Grade,2014,Automatic,Suv / 4X4,Hybrid,1500.0,155000.0
2800000.0,Toyota,Corona,1993,1993,Manual,Saloon,Diesel,2000.0,292455.0
1990000.0,Tata,Indica,Glx,2006,Manual,Hatchback,Petrol,1398.0,45000.0
5800000.0,Nissan,Navara,Unknown,2006,Manual,Suv / 4X4,Diesel,2500.0,150000.0
12500000.0,Honda,Civic,Unknown,2017,Automatic,Unknown,Petrol,1000.0,85000.0
9500000.0,Toyota,Hilux,Unknown,2008,Manual,Suv / 4X4,Diesel,2400.0,217000.0
8250000.0,Toyota,Axio,G Grade,2009,Automatic,Saloon,Petrol,1500.0,96000.0
7400000.0,Honda,Fit,Unknown,2014,Automatic,Hatchback,Hybrid,1500.0,139000.0
9200000.0,Nissan,X-Trail,Unknown,2012,Automatic,Suv / 4X4,Petrol,2500.0,215000.0
2800000.0,Suzuki,Baleno,1996,1996,Manual,Hatchback,Petrol,1300.0,100000.0
9500000.0,Mercedes Benz,C180,Amg Line,2010,Automatic,Saloon,Petrol,1600.0,135000.0
9700000.0,Honda,Vezel,Unknown,2014,Automatic,Suv / 4X4,Petrol,1500.0,140000.0
6850000.0,Toyota,Passo,Kgc30,2015,Automatic,Saloon,Petrol,990.0,115500.0
2600000.0,Hyundai,Accent,2000,2000,Manual,Saloon,Petrol,1300.0,155000.0
2500000.0,Suzuki,Alto,Unknown,2003,Manual,Hatchback,Petrol,800.0,131000.0
2850000.0,Hyundai,Matrix,Gls,2002,Automatic,Mpv,Petrol,1600.0,254336.0
32000000.0,Porsche,Panamera,S Hybrid,2014,Automatic,Saloon,Hybrid,3000.0,74000.0
6900000.0,Toyota,Axio,X,2007,Automatic,Unknown,Petrol,1500.0,200000.0
7750000.0,Honda,Fit,Gp5,2014,Automatic,Hatchback,Hybrid,1500.0,109000.0
3865000.0,Suzuki,Alto,Lxi,2014,Manual,Hatchback,Petrol,800.0,92000.0
9200000.0,Toyota,Axio,Hybrid,2015,Automatic,Saloon,Petrol,1490.0,84000.0
41500000.0,Mercedes Benz,C200,Amg,2023,Automatic,Saloon,Petrol,1500.0,7000.0
7650000.0,Toyota,Allion,Nzt 260,2007,Automatic,Saloon,Petrol,1800.0,190000.0
11500000.0,Mitsubishi,Outlander,G Navi Phev,2014,Automatic,Suv / 4X4,Other Fuel Type,2000.0,155000.0
7150000.0,Toyota,Vitz,Ksp 130,2015,Automatic,Hatchback,Petrol,1000.0,113000.0
1800000.0,Kia,Mentor,Unknown,2000,Manual,Saloon,Petrol,1490.0,12000.0
17250000.0,Audi,Q3,S Line,2018,Automatic,Hatchback,Petrol,1400.0,60000.0
7400000.0,Toyota,Aqua,Unknown,2013,Automatic,Hatchback,Hybrid,1500.0,138000.0
59500000.0,Bmw,X5 M,V8 4.4L 1Of1,2015,Automatic,Suv / 4X4,Petrol,4400.0,17000.0
7950000.0,Toyota,Vitz,Edition 2,2018,Automatic,Hatchback,Petrol,1000.0,85000.0
2900000.0,Nissan,March,Hk11,1997,Manual,Hatchback,Petrol,1300.0,109066.0
10350000.0,Suzuki,Xbee,Mz,2024,Automatic,Suv / 4X4,Hybrid,990.0,10000.0
52500000.0,Toyota,Land Cruiser Sahara,Vx V8,2013,Automatic,Suv / 4X4,Diesel,4416.0,100200.0
49500000.0,Bmw,740Le,Unknown,2017,Automatic,Saloon,Petrol,1998.0,63000.0
8295000.0,Suzuki,Wagon R Zx,Custom,2024,Automatic,Mpv,Hybrid,650.0,16000.0
11575000.0,Honda,Vezel,Sensing,2017,Automatic,Hatchback,Petrol,1500.0,75000.0
6650000.0,Suzuki,Wagon R Fz,Unknown,2018,Automatic,Hatchback,Petrol,650.0,113000.0
6200000.0,Toyota,Yaris,Unknown,2007,Manual,Saloon,Petrol,1300.0,177000.0
3800000.0,Suzuki,Alto,Lxi 800,2015,Manual,Hatchback,Petrol,800.0,76000.0
1800000.0,Hyundai,Santro,Unknown,2002,Manual,Hatchback,Petrol,1086.0,173000.0
15000000.0,Toyota,Auris,Sport,2016,Automatic,Saloon,Petrol,1200.0,55000.0
6950000.0,Toyota,Prius,2Nd Generation,2011,Automatic,Hatchback,Hybrid,1500.0,187000.0
2595000.0,Micro,Panda,2013,2013,Manual,Hatchback,Petrol,1000.0,141000.0
15500000.0,Mitsubishi,Outlander,Unknown,2015,Automatic,Suv / 4X4,Hybrid,1990.0,175600.0
13900000.0,Toyota,Chr,Ngx 10,2018,Automatic,Suv / 4X4,Petrol,1500.0,61105.0
5750000.0,Nissan,Dayz,Highway Star,2015,Automatic,Station Wagon,Petrol,660.0,117000.0
6800000.0,Honda,Insight,Honda Insight 2009,2009,Automatic,Hatchback,Hybrid,1300.0,195000.0
7090000.0,Suzuki,Wagon R Stingray,Unknown,2018,Automatic,Hatchback,Hybrid,650.0,66367.0
5590000.0,Suzuki,Wagon R Stingray,Unknown,2015,Automatic,Hatchback,Hybrid,650.0,177097.0
